,protractor B,,
t,θ,frame,
12.299,-11.3,1062
12.316,-9.9,1063
12.332,-8.1,1064
12.349,-6.6,1065
12.366,-4.9,1066
12.383,-3.2,1067
12.399,-1.4,1068
12.416,0.4,1069
12.433,1.9,1070
12.449,3.9,1071
12.466,5.6,1072
12.483,7.2,1073
12.500,8.8,1074
12.516,10.3,1075
12.533,11.8,1076
12.550,13.1,1077
12.566,14.4,1078
12.583,15.7,1079
12.600,16.9,1080
12.617,17.9,1081
12.633,18.9,1082
12.650,19.9,1083
12.667,20.4,1084
12.683,21.1,1085
12.700,21.5,1086
12.717,21.9,1087
12.734,22.0,1088
12.750,22.0,1089
12.767,22.0,1090
12.784,21.7,1091
12.800,21.5,1092
12.817,21.0,1093
12.834,20.3,1094
12.850,19.6,1095
12.867,18.7,1096
12.884,17.7,1097
12.901,16.5,1098
12.917,15.4,1099
12.934,14.1,1100
12.951,12.6,1101
12.967,11.1,1102
12.984,9.6,1103
13.001,8.1,1104
13.018,6.4,1105
13.034,4.7,1106
13.051,3.1,1107
13.068,1.4,1108
13.084,-0.4,1109
13.101,-2.2,1110
13.118,-3.8,1111
13.135,-5.6,1112
13.151,-7.1,1113
13.168,-8.7,1114
13.185,-10.4,1115
13.201,-11.9,1116
13.218,-13.3,1117
13.235,-14.6,1118
13.252,-15.8,1119
13.268,-17.0,1120
13.285,-18.0,1121
13.302,-19.1,1122
13.318,-19.9,1123
13.335,-20.8,1124
13.352,-21.3,1125
13.369,-22.0,1126
13.385,-21.9,1127
13.402,-22.5,1128
13.419,-22.5,1129
13.435,-22.5,1130
13.452,-22.1,1131
13.469,-21.9,1132
13.485,-21.0,1133
13.502,-20.6,1134
13.519,-19.8,1135
13.536,-19.0,1136
13.552,-17.9,1137
13.569,-16.7,1138
13.586,-15.5,1139
13.602,-14.0,1140
13.619,-12.8,1141
13.636,-11.3,1142
13.653,-9.7,1143
13.669,-8.1,1144
13.686,-6.5,1145
13.703,-4.8,1146
13.719,-3.1,1147
13.736,-1.4,1148
13.753,0.4,1149
13.770,2.0,1150
13.786,3.9,1151
13.803,5.6,1152
13.820,7.1,1153
13.836,8.7,1154
13.853,10.2,1155
13.870,11.7,1156
13.887,13.2,1157
13.903,14.5,1158
13.920,15.8,1159
13.937,17.0,1160
13.953,18.0,1161
13.970,18.8,1162
13.987,19.7,1163
14.004,20.3,1164
14.020,21.3,1165
14.037,21.7,1166
14.054,21.9,1167
14.070,22.1,1168
14.087,22.1,1169
14.104,22.1,1170
14.120,21.6,1171
14.137,21.4,1172
14.154,20.9,1173
14.171,20.3,1174
14.187,19.5,1175
14.204,18.7,1176
14.221,17.7,1177
14.237,16.5,1178
14.254,15.3,1179
14.271,13.8,1180
14.288,12.6,1181
14.304,11.1,1182
14.321,9.6,1183
14.338,7.9,1184
14.354,6.3,1185
14.371,4.6,1186
14.388,2.7,1187
14.405,1.3,1188
14.421,-0.6,1189
14.438,-2.2,1190
14.455,-4.0,1191
14.471,-5.7,1192
14.488,-7.2,1193
14.505,-9.0,1194
14.522,-10.6,1195
14.538,-12.1,1196
14.555,-13.4,1197
14.572,-14.7,1198
14.588,-16.1,1199
14.605,-17.1,1200
14.622,-18.1,1201
14.639,-19.3,1202
14.655,-19.7,1203
14.672,-20.8,1204
14.689,-21.1,1205
14.705,-21.7,1206
14.722,-22.0,1207
14.739,-22.2,1208
14.755,-22.1,1209
14.772,-22.1,1210
14.789,-21.7,1211
14.806,-21.3,1212
14.822,-20.5,1213
14.839,-20.1,1214
14.856,-19.3,1215
14.872,-18.5,1216
14.889,-17.7,1217
14.906,-16.7,1218
14.923,-15.4,1219
14.939,-14.0,1220
14.956,-12.4,1221
14.973,-11.0,1222
14.989,-9.4,1223
15.006,-7.8,1224
15.023,-6.3,1225
15.040,-4.6,1226
15.056,-3.0,1227
15.073,-1.2,1228
15.090,0.7,1229
15.106,2.0,1230
15.123,3.9,1231
15.140,5.6,1232
15.157,7.3,1233
15.173,9.0,1234
15.190,10.5,1235
15.207,11.9,1236
15.223,13.2,1237
15.240,14.6,1238
15.257,15.7,1239
15.274,16.9,1240
15.290,17.7,1241
15.307,18.6,1242
15.324,19.6,1243
15.340,20.2,1244
15.357,20.6,1245
15.374,21.1,1246
15.391,21.5,1247
15.407,21.5,1248
15.424,21.5,1249
15.441,21.4,1250
15.457,21.2,1251
15.474,20.8,1252
15.491,20.3,1253
15.507,19.7,1254
15.524,19.0,1255
15.541,18.2,1256
15.558,17.1,1257
15.574,16.1,1258
15.591,14.9,1259
15.608,13.7,1260
15.624,12.3,1261
15.641,10.8,1262
15.658,9.3,1263
15.675,7.7,1264
15.691,6.1,1265
15.708,4.4,1266
15.725,2.6,1267
15.741,1.4,1268
15.758,-0.6,1269
15.775,-2.3,1270
15.792,-3.8,1271
15.808,-5.6,1272
15.825,-7.2,1273
15.842,-8.8,1274
15.858,-10.5,1275
15.875,-11.9,1276
15.892,-13.3,1277
15.909,-14.7,1278
15.925,-15.9,1279
15.942,-17.1,1280
15.959,-18.2,1281
15.975,-19.1,1282
15.992,-19.7,1283
16.009,-20.5,1284
16.026,-21.0,1285
16.042,-21.6,1286
16.059,-21.8,1287
16.076,-22.1,1288
16.092,-22.0,1289
16.109,-21.9,1290
16.126,-21.6,1291
16.142,-21.3,1292
16.159,-20.5,1293
16.176,-20.1,1294
16.193,-19.3,1295
16.209,-18.3,1296
16.226,-17.3,1297
16.243,-16.2,1298
16.259,-15.1,1299
16.276,-13.7,1300
16.293,-12.4,1301
16.310,-10.9,1302
16.326,-9.3,1303
16.343,-7.7,1304
16.360,-6.0,1305
16.376,-4.5,1306
16.393,-2.7,1307
16.410,-1.0,1308
16.427,0.8,1309
